Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Department,Parental_Education,Dropout
21.0,Male,25000.0,Yes,3.64,81.9,0,35.9,No,No,7.2,2.22,2.25,2.23,Year 2,Business,Bachelor,0
17.0,Female,37273.0,Yes,5.43,81.6,3,26.8,Yes,Yes,6.3,3.22,3.12,3.15,Year 4,CS,Master,0
21.5,Male,25000.0,Yes,3.72,76.2,0,34.5,No,No,4.8,4.0,4.0,4.0,Year 2,Science,Bachelor,0
18.2,Male,25000.0,Yes,5.1,87.4,5,51.3,No,Yes,4.7,2.83,2.61,2.64,Year 4,Arts,Master,0
22.8,Male,25000.0,Yes,4.59,86.3,5,35.6,Yes,No,5.7,3.34,3.37,3.3,Year 2,Science,High School,1
21.0,Female,34755.0,Yes,6.14,87.9,6,37.6,No,No,8.0,3.59,3.91,3.98,Year 3,Arts,Bachelor,1
20.2,Female,25000.0,Yes,2.07,73.5,1,17.7,No,No,6.5,2.7,2.9,2.92,Year 2,Arts,High School,1
20.5,Male,26952.0,Yes,5.39,80.4,7,38.6,Yes,No,6.1,2.0,2.07,2.04,Year 4,Engineering,Bachelor,1
21.5,Male,81064.0,Yes,2.95,87.5,1,50.0,Yes,Yes,3.3,2.53,2.24,2.35,Year 3,Arts,High School,0
19.4,Male,38736.0,No,2.31,71.2,1,20.7,No,Yes,4.4,2.62,2.42,2.37,Year 3,Arts,Master,0
19.2,Male,38437.0,Yes,4.42,87.0,1,56.4,No,Yes,5.4,2.98,3.16,3.06,Year 4,Engineering,Master,0
17.0,Female,25000.0,Yes,5.16,67.7,2,20.7,No,Yes,6.4,0.94,0.95,0.89,Year 3,CS,Bachelor,1
23.1,Male,33807.0,No,3.74,84.1,0,36.2,Yes,No,4.2,0.75,0.64,0.67,Year 4,Business,High School,1
18.8,Female,25000.0,Yes,3.95,91.8,3,41.5,Yes,No,4.8,3.08,2.89,2.96,Year 4,CS,High School,0
23.4,Female,25000.0,Yes,2.17,78.5,3,23.6,Yes,Yes,5.9,0.16,0.27,0.27,Year 1,CS,Bachelor,0
25.1,Male,25000.0,Yes,4.14,90.2,1,46.2,No,No,4.5,2.74,2.43,2.47,Year 4,Arts,Master,0
18.8,Female,25000.0,Yes,3.94,88.0,2,26.5,No,No,2.0,2.63,2.57,2.59,Year 2,Engineering,High School,0
17.0,Female,25000.0,Yes,5.49,85.4,3,23.9,Yes,No,5.5,4.0,3.82,3.8,Year 3,Engineering,High School,0
22.7,Male,25000.0,Yes,4.42,92.4,1,32.9,No,No,6.7,3.38,2.88,2.88,Year 1,Arts,Bachelor,0
22.4,Male,25000.0,Yes,4.02,81.5,0,23.6,No,No,2.6,0.47,0.37,0.47,Year 4,CS,Bachelor,0
21.6,Male,61226.0,Yes,3.17,79.0,2,51.9,No,Yes,6.5,2.42,2.3,2.27,Year 3,Business,Bachelor,0
25.0,Male,25000.0,Yes,3.26,80.4,2,37.6,No,Yes,5.7,0.98,1.02,1.02,Year 1,Business,Bachelor,0
22.3,Male,44411.0,Yes,2.77,74.9,1,41.9,No,Yes,3.1,2.57,2.73,2.65,Year 2,Arts,Bachelor,1
25.1,Female,35116.0,Yes,3.58,77.4,3,22.3,No,Yes,7.5,0.38,0.2,0.26,Year 3,Business,Master,0
20.6,Female,41063.0,Yes,6.14,87.4,1,27.3,No,Yes,6.1,1.71,1.95,1.92,Year 2,CS,Master,0
21.5,Male,69720.0,Yes,3.16,67.4,2,5.0,Yes,No,2.8,3.31,3.26,3.26,Year 1,Engineering,Bachelor,0
18.2,Male,57017.0,Yes,4.12,73.3,2,33.6,No,Yes,5.4,1.92,1.97,1.98,Year 2,Business,Bachelor,1
20.5,Male,52692.0,Yes,3.1,81.3,2,43.9,No,Yes,3.9,2.63,2.63,2.68,Year 4,Arts,High School,0
18.6,Female,42256.0,Yes,3.66,76.5,1,27.5,No,No,4.5,1.82,1.85,1.85,Year 2,Science,High School,0
18.1,Male,25000.0,Yes,5.49,82.8,3,27.5,Yes,Yes,7.4,1.03,0.61,0.6,Year 4,CS,Bachelor,1
22.1,Male,39535.0,Yes,6.41,87.9,2,31.1,Yes,No,5.9,1.88,2.04,1.92,Year 2,Engineering,Bachelor,0
22.3,Female,25000.0,Yes,4.59,83.0,1,24.6,No,No,4.9,2.96,2.66,2.66,Year 2,CS,High School,0
22.1,Female,39729.0,Yes,3.71,76.2,6,33.6,Yes,Yes,5.9,2.76,2.75,2.74,Year 3,CS,Bachelor,0
21.7,Male,25000.0,No,3.77,74.5,0,33.2,No,No,1.0,1.9,2.11,2.11,Year 1,Engineering,Master,0
21.3,Male,59101.0,Yes,2.93,90.1,4,52.4,Yes,No,4.2,1.39,1.59,1.59,Year 3,Engineering,High School,1
22.3,Female,36430.0,Yes,5.68,80.4,4,40.0,No,Yes,6.8,1.54,1.68,1.62,Year 4,Arts,High School,1
21.8,Male,36527.0,Yes,3.91,85.3,3,15.0,No,No,3.6,3.19,3.07,3.13,Year 3,Business,High School,0
17.0,Male,25000.0,Yes,3.2,85.5,1,21.5,Yes,No,3.1,3.09,2.88,2.9,Year 4,Science,Bachelor,0
22.8,Male,25000.0,Yes,5.01,71.0,2,45.5,Yes,Yes,5.9,0.54,0.76,0.86,Year 3,Engineering,Bachelor,1
22.2,Male,30049.0,Yes,4.3,75.5,5,25.6,Yes,Yes,6.3,2.04,2.45,2.45,Year 1,Science,Bachelor,0
17.8,Female,26493.0,Yes,4.6,72.2,5,41.1,No,Yes,7.4,0.0,0.59,0.59,Year 4,Business,Bachelor,1
22.7,Female,75936.0,Yes,3.94,93.9,4,20.2,Yes,No,5.3,3.26,3.62,3.61,Year 4,Science,Bachelor,0
17.0,Male,27539.0,Yes,5.56,82.2,3,26.2,Yes,No,3.7,1.48,0.94,0.94,Year 1,Engineering,High School,0
17.0,Female,45355.0,Yes,4.86,79.1,3,51.9,Yes,No,6.0,3.23,3.3,3.35,Year 3,CS,Bachelor,0
21.8,Female,26569.0,Yes,7.17,79.4,2,38.8,Yes,Yes,7.3,0.92,1.25,1.25,Year 1,Business,Bachelor,0
19.9,Male,26612.0,Yes,4.62,76.8,2,37.3,No,No,6.0,1.84,1.96,1.96,Year 3,Business,Bachelor,0
22.3,Male,37375.0,Yes,5.72,90.9,1,38.8,Yes,No,4.6,3.51,3.64,3.64,Year 1,Arts,High School,0
17.0,Female,25000.0,Yes,4.72,74.5,3,33.1,Yes,Yes,5.9,2.87,3.24,3.24,Year 4,Business,Master,0
19.4,Male,31884.0,Yes,3.51,93.1,2,29.3,No,Yes,8.2,2.63,2.4,2.4,Year 1,CS,High School,0
23.1,Male,25000.0,Yes,3.08,76.9,2,37.1,No,Yes,4.6,2.03,2.34,2.47,Year 3,Arts,Bachelor,1
19.1,Male,48939.0,Yes,1.9,82.5,0,30.1,Yes,No,7.7,1.12,1.08,1.17,Year 2,Business,Master,0
25.2,Female,25000.0,Yes,4.13,96.3,0,33.3,No,No,6.1,2.24,2.25,2.24,Year 3,Engineering,Bachelor,1
18.2,Female,25000.0,Yes,2.64,96.7,1,27.4,Yes,No,6.7,2.12,1.52,1.52,Year 1,Engineering,High School,0
19.0,Male,85479.0,Yes,3.75,82.3,4,30.0,Yes,Yes,7.5,2.03,1.71,1.72,Year 4,Engineering,Bachelor,1
20.3,Male,32940.0,Yes,2.01,92.9,2,37.9,No,Yes,5.8,1.29,1.26,1.25,Year 3,Business,High School,0
21.1,Female,25000.0,Yes,2.71,91.8,0,44.6,Yes,No,5.9,2.28,2.18,2.18,Year 1,Arts,Master,0
22.5,Male,25000.0,Yes,3.19,78.0,2,42.5,Yes,No,6.4,1.38,1.4,1.39,Year 2,Business,High School,0
22.0,Male,36957.0,Yes,0.96,66.3,2,27.7,Yes,No,4.6,1.05,1.0,1.02,Year 4,Science,Bachelor,0
19.6,Male,25000.0,Yes,3.53,80.5,6,32.3,No,Yes,5.0,2.74,2.06,2.07,Year 4,Arts,Bachelor,0
21.3,Female,25000.0,Yes,5.9,92.3,0,7.5,No,No,6.9,2.38,2.94,3.08,Year 2,CS,High School,0
20.3,Female,28674.0,Yes,3.45,69.0,2,31.5,Yes,Yes,9.4,0.0,0.0,0.02,Year 2,Engineering,Bachelor,0
23.2,Female,32567.0,Yes,4.32,77.8,0,25.7,No,No,4.2,2.4,2.03,2.04,Year 2,Arts,High School,0
20.2,Male,32899.0,Yes,3.7,100.0,3,28.7,Yes,No,6.0,2.48,2.21,2.18,Year 3,CS,High School,0
23.5,Male,27989.0,Yes,3.48,95.0,2,40.5,Yes,Yes,5.3,3.42,3.33,3.33,Year 1,Business,Bachelor,0
21.7,Female,51816.0,Yes,6.03,76.2,1,17.7,No,No,5.3,3.84,3.68,3.64,Year 3,Arts,Master,0
22.5,Male,25000.0,Yes,2.9,92.5,2,36.8,No,No,6.6,1.36,1.55,1.49,Year 3,Engineering,High School,0
22.3,Female,85640.0,Yes,4.54,72.2,2,27.2,Yes,No,6.9,2.06,2.21,2.13,Year 2,Business,High School,1
17.0,Female,25000.0,No,3.53,84.9,1,14.3,No,Yes,7.3,1.61,1.56,1.56,Year 1,CS,Bachelor,0
24.6,Female,25000.0,Yes,3.89,80.3,2,30.8,No,No,6.7,1.73,1.31,1.33,Year 3,Arts,High School,1
17.7,Male,25000.0,Yes,3.33,79.9,7,41.6,Yes,Yes,3.3,3.71,3.68,3.65,Year 3,Business,Bachelor,0
18.1,Female,76207.0,No,3.38,79.4,1,44.1,No,No,3.1,3.74,3.63,3.61,Year 4,Engineering,Master,0
24.3,Female,61308.0,Yes,4.08,82.0,2,21.3,No,No,3.5,1.56,1.55,1.45,Year 3,CS,PhD,0
23.3,Male,25000.0,No,3.04,77.3,5,27.3,No,No,10.0,0.99,1.03,1.03,Year 1,Arts,Bachelor,1
24.5,Female,25000.0,Yes,4.86,96.4,1,27.2,No,No,6.0,3.03,3.43,3.52,Year 4,Engineering,PhD,0
24.1,Female,27072.0,Yes,6.37,89.4,1,27.9,No,Yes,5.1,3.72,3.24,3.25,Year 3,Science,Bachelor,0
22.2,Female,77633.0,Yes,2.5,81.3,1,27.6,Yes,Yes,2.6,2.6,2.21,2.21,Year 2,Science,Bachelor,0
18.9,Female,28470.0,Yes,3.56,83.3,0,42.1,No,No,1.3,3.42,4.0,4.0,Year 2,CS,Bachelor,0
20.6,Male,25000.0,Yes,5.94,85.1,1,47.3,No,No,3.1,4.0,4.0,4.0,Year 1,Arts,High School,0
17.9,Male,97535.0,Yes,6.19,96.6,1,24.2,No,Yes,4.3,4.0,4.0,4.0,Year 3,Business,Master,1
20.3,Female,25000.0,Yes,4.69,87.8,1,50.4,No,Yes,2.2,2.68,2.33,2.37,Year 4,Engineering,Bachelor,0
21.8,Female,25000.0,No,3.53,75.9,0,28.4,Yes,No,2.9,3.24,2.75,2.75,Year 1,CS,Bachelor,0
23.0,Female,74757.0,Yes,2.6,94.4,1,44.3,No,No,6.7,4.0,3.4,3.4,Year 1,Business,High School,0
19.9,Female,43884.0,Yes,5.23,64.1,2,17.6,Yes,No,4.8,1.68,1.71,1.71,Year 1,Engineering,Master,0
18.0,Male,25000.0,Yes,3.66,88.0,1,28.5,Yes,No,7.1,1.74,1.54,1.56,Year 3,Science,PhD,1
17.8,Female,48265.0,No,3.32,82.7,2,9.2,No,No,7.3,1.55,1.71,1.71,Year 1,Business,High School,0
20.3,Male,43981.0,Yes,6.05,82.0,2,32.9,Yes,Yes,5.4,2.51,2.51,2.51,Year 1,Arts,Bachelor,0
20.3,Male,25000.0,Yes,5.09,95.0,3,27.9,Yes,Yes,1.1,2.72,2.57,2.57,Year 1,CS,Bachelor,0
20.5,Female,25000.0,Yes,4.72,76.6,1,23.1,Yes,No,7.2,1.98,2.89,2.87,Year 2,Engineering,Master,0
18.5,Male,29039.0,Yes,6.41,84.0,3,45.4,Yes,No,7.5,0.69,0.58,0.58,Year 1,Business,Master,1
23.4,Female,25000.0,Yes,1.99,77.7,4,8.9,Yes,Yes,7.5,0.34,0.72,0.75,Year 3,Science,Bachelor,1
18.1,Male,25000.0,Yes,2.13,92.0,3,24.6,Yes,No,2.8,3.64,3.75,3.7,Year 2,Business,Bachelor,0
19.6,Male,25000.0,Yes,2.69,100.0,0,34.7,Yes,Yes,5.2,4.0,4.0,4.0,Year 2,Arts,High School,0
22.3,Male,55936.0,No,4.12,92.6,0,37.5,Yes,No,4.0,2.62,3.08,3.07,Year 3,Arts,Bachelor,0
19.4,Male,99190.0,Yes,5.66,88.0,1,13.2,No,Yes,2.1,3.02,3.02,3.05,Year 2,CS,High School,0
18.3,Male,25000.0,Yes,4.75,70.5,0,33.0,Yes,No,5.3,1.33,1.54,1.54,Year 1,Science,Bachelor,0
19.0,Female,25000.0,Yes,2.57,91.5,2,18.0,No,Yes,3.0,1.41,1.94,1.94,Year 1,CS,Bachelor,0
20.0,Female,25000.0,Yes,6.69,80.6,0,23.4,No,Yes,6.2,3.02,3.22,3.23,Year 3,Science,Master,0
21.2,Male,25000.0,No,4.08,69.9,2,41.1,No,Yes,4.8,1.89,1.4,1.44,Year 3,Arts,High School,0
23.1,Male,25000.0,Yes,2.54,79.0,3,17.1,Yes,No,8.3,2.86,2.88,2.88,Year 1,CS,Master,1
20.1,Male,33515.0,Yes,4.87,82.6,1,47.3,Yes,Yes,7.0,3.36,3.5,3.5,Year 2,Science,High School,0
19.0,Male,25000.0,Yes,4.6,77.9,3,30.9,Yes,Yes,4.7,3.84,3.69,3.7,Year 3,Engineering,Master,0
20.0,Female,48446.0,Yes,5.26,100.0,2,23.3,No,Yes,6.0,1.41,1.33,1.39,Year 4,Arts,PhD,0
23.6,Female,29954.0,Yes,3.94,83.9,2,22.8,No,Yes,6.6,2.15,2.62,2.58,Year 3,Business,Bachelor,1
20.1,Male,33432.0,Yes,3.82,88.7,2,21.7,Yes,No,2.2,3.37,3.69,3.72,Year 3,Business,High School,0
25.3,Female,26340.0,Yes,3.18,79.4,2,26.9,Yes,No,4.6,2.64,2.24,2.15,Year 2,Business,Master,0
22.4,Male,40613.0,Yes,4.78,81.3,2,57.5,Yes,No,2.9,3.36,3.2,3.2,Year 1,CS,Bachelor,0
21.6,Male,32404.0,Yes,0.83,75.8,1,5.0,No,Yes,4.5,1.83,2.08,2.11,Year 3,CS,PhD,0
22.7,Female,121055.0,Yes,2.95,78.9,4,27.5,No,No,5.8,2.19,1.58,1.53,Year 2,Business,Bachelor,0
18.8,Male,27118.0,Yes,2.42,92.1,0,27.0,Yes,No,7.9,2.7,2.61,2.6,Year 4,Science,High School,1
21.0,Male,54290.0,Yes,3.97,91.4,3,39.9,No,No,8.6,1.44,1.9,1.92,Year 2,Business,Bachelor,1
22.0,Male,37905.0,Yes,4.31,77.3,2,31.3,No,Yes,5.5,1.75,1.52,1.52,Year 1,Arts,High School,1
18.0,Female,25000.0,Yes,3.44,74.0,2,44.1,No,No,7.4,2.0,1.9,1.91,Year 2,Business,Bachelor,1
22.3,Male,25000.0,No,1.57,80.4,0,28.6,No,Yes,3.8,3.43,3.37,3.37,Year 1,Business,High School,0
21.4,Male,37442.0,Yes,4.81,72.8,0,31.5,Yes,Yes,6.6,2.71,2.76,2.76,Year 1,Business,High School,0
23.3,Male,25000.0,Yes,4.95,91.0,4,20.0,No,Yes,5.4,3.34,3.74,3.77,Year 4,Arts,High School,0
20.8,Male,25000.0,No,3.7,86.4,3,37.2,No,No,5.7,2.72,3.07,3.07,Year 1,CS,Master,0
21.6,Male,41975.0,Yes,2.38,65.8,3,21.2,No,Yes,6.6,2.72,3.13,3.1,Year 2,Arts,High School,0
21.8,Female,25000.0,Yes,3.48,74.6,0,28.1,No,No,5.0,2.6,2.81,2.88,Year 2,Science,Bachelor,0
18.0,Male,25000.0,Yes,4.95,78.4,1,46.4,No,Yes,6.2,2.08,2.02,2.02,Year 1,Engineering,Bachelor,0
21.5,Male,25000.0,Yes,3.3,81.3,2,40.2,Yes,No,5.8,1.03,1.22,1.18,Year 3,CS,Bachelor,0
23.0,Female,52098.0,Yes,5.63,70.3,4,20.6,No,Yes,7.3,1.22,1.54,1.54,Year 1,Business,High School,1
21.0,Male,40445.0,Yes,3.37,78.0,2,34.4,No,Yes,3.6,2.74,2.47,2.52,Year 4,CS,High School,0
22.2,Male,59679.0,Yes,2.74,88.7,2,22.3,Yes,No,8.5,0.0,0.0,0.0,Year 1,Science,High School,1
22.5,Female,31806.0,Yes,3.37,75.3,2,38.0,No,No,5.7,2.56,2.61,2.53,Year 3,Engineering,Bachelor,0
19.0,Female,25000.0,Yes,3.79,60.8,2,23.2,No,No,4.9,1.52,1.74,1.74,Year 1,Science,Bachelor,1
23.9,Male,28431.0,Yes,4.7,78.5,1,25.2,No,Yes,4.7,3.9,4.0,3.94,Year 3,Arts,High School,0
17.0,Male,25000.0,Yes,5.12,88.0,3,31.7,Yes,No,7.2,1.26,1.24,1.24,Year 1,Arts,Master,0
21.9,Male,26245.0,Yes,4.6,80.9,3,35.5,Yes,No,5.7,0.73,0.98,0.93,Year 2,Engineering,PhD,1
20.5,Male,25000.0,Yes,5.02,76.7,2,41.9,Yes,Yes,6.6,2.09,2.1,2.1,Year 1,Engineering,Bachelor,0
17.0,Male,34874.0,Yes,3.84,82.9,0,21.6,Yes,No,8.0,2.31,2.72,2.69,Year 2,Business,Master,0
19.3,Male,35236.0,Yes,2.52,77.7,2,43.4,No,No,5.5,2.54,3.05,3.05,Year 1,Business,Master,0
21.0,Male,25000.0,Yes,3.22,89.0,1,16.9,Yes,No,1.3,3.16,2.92,3.02,Year 2,Business,Bachelor,0
21.5,Female,51212.0,No,4.34,98.5,2,5.0,Yes,No,8.2,2.85,3.3,3.3,Year 1,CS,High School,0
19.4,Male,50454.0,Yes,4.64,93.1,2,21.2,No,Yes,4.9,1.65,1.83,1.81,Year 2,Business,PhD,0
20.9,Female,25000.0,No,3.81,82.6,1,30.4,Yes,No,2.7,3.03,2.92,2.88,Year 4,Engineering,Bachelor,0
24.6,Female,28412.0,No,4.44,81.7,0,23.3,Yes,No,3.4,3.2,2.53,2.58,Year 4,Arts,Master,0
21.2,Female,25000.0,Yes,3.45,64.7,1,25.3,Yes,No,3.2,1.23,0.95,1.01,Year 4,Engineering,Bachelor,0
22.0,Female,73163.0,Yes,1.68,78.0,3,23.0,No,Yes,5.5,1.18,1.33,1.33,Year 1,CS,High School,1
18.8,Female,25000.0,Yes,3.97,92.4,3,26.4,No,No,7.9,1.44,1.51,1.52,Year 2,Arts,Bachelor,0
24.1,Male,43946.0,No,5.93,92.9,2,22.1,Yes,No,5.1,2.52,2.27,2.29,Year 2,Science,Bachelor,0
18.9,Male,33689.0,Yes,3.92,72.7,1,41.0,Yes,No,7.5,1.22,1.2,1.27,Year 3,Business,Master,1
24.1,Male,25000.0,Yes,4.05,90.7,4,40.5,No,Yes,4.1,3.21,2.73,2.67,Year 4,Business,Bachelor,0
21.2,Female,64992.0,Yes,4.29,95.5,1,29.3,Yes,Yes,5.0,2.54,2.8,2.8,Year 1,CS,PhD,0
20.3,Male,29081.0,No,5.78,84.5,2,33.2,No,No,7.7,2.23,2.62,2.62,Year 1,Science,High School,0
19.5,Male,25000.0,No,4.59,79.1,2,23.8,Yes,No,5.6,2.25,2.37,2.4,Year 4,CS,High School,0
17.6,Male,25000.0,Yes,4.39,75.4,2,29.0,Yes,No,4.6,3.69,4.0,3.95,Year 4,Science,Master,0
23.4,Male,48341.0,Yes,3.6,87.8,5,33.1,Yes,No,5.6,1.77,1.49,1.47,Year 3,Science,Bachelor,1
21.2,Female,25000.0,Yes,4.62,81.0,1,56.3,Yes,No,3.5,3.71,4.0,4.0,Year 1,Business,Master,0
20.1,Male,25000.0,Yes,4.25,78.4,1,27.1,No,No,4.3,2.8,2.52,2.55,Year 4,CS,High School,0
20.6,Female,25000.0,Yes,6.21,100.0,0,33.9,No,No,7.1,2.49,2.25,2.29,Year 3,Arts,Master,0
22.5,Male,33396.0,Yes,3.28,67.0,3,42.2,Yes,Yes,4.9,1.14,1.65,1.59,Year 3,CS,Bachelor,1
19.7,Female,122128.0,Yes,3.75,88.9,3,52.5,Yes,No,6.8,2.86,2.92,2.91,Year 3,Business,High School,0
23.4,Male,46684.0,No,3.45,91.0,1,39.5,No,No,5.3,3.39,3.08,3.08,Year 1,Arts,Master,0
21.7,Male,25000.0,Yes,5.15,93.1,2,23.9,No,Yes,6.1,1.68,1.34,1.29,Year 4,Arts,Master,0
21.0,Female,45994.0,Yes,2.82,79.8,0,32.9,No,No,6.9,2.59,2.97,3.0,Year 3,Engineering,Bachelor,0
20.6,Male,179570.0,Yes,5.33,83.4,3,55.0,Yes,No,2.3,4.0,4.0,4.0,Year 4,Engineering,High School,0
20.1,Male,25000.0,Yes,6.23,84.7,0,45.3,No,Yes,5.2,3.68,3.43,3.34,Year 4,Science,Bachelor,0
22.1,Male,25082.0,Yes,4.33,88.8,1,22.3,No,Yes,5.5,4.0,4.0,4.0,Year 1,Science,Bachelor,0
17.9,Male,30651.0,Yes,2.7,80.9,3,5.0,No,No,8.1,1.91,1.93,1.98,Year 4,CS,High School,0
18.5,Female,25000.0,Yes,5.22,89.4,0,29.4,No,No,4.7,1.66,1.77,1.67,Year 3,Science,Bachelor,0
22.7,Male,25000.0,Yes,3.68,97.5,0,19.2,No,No,6.4,2.99,3.4,3.33,Year 4,CS,High School,0
22.1,Female,41995.0,Yes,6.13,89.5,0,21.4,No,No,6.8,1.61,1.52,1.52,Year 1,Science,Bachelor,0
18.0,Male,25000.0,Yes,3.54,78.2,1,56.0,No,Yes,5.9,0.53,0.44,0.5,Year 3,Business,Master,1
19.7,Female,106958.0,Yes,3.3,86.9,0,23.4,Yes,No,6.9,3.42,3.45,3.45,Year 1,Arts,High School,0
20.9,Male,72817.0,Yes,3.76,86.3,2,36.7,No,No,3.2,1.17,1.0,1.0,Year 1,CS,High School,0
20.6,Male,25000.0,Yes,4.12,77.1,2,29.3,Yes,No,4.7,3.49,3.63,3.61,Year 3,Arts,Bachelor,0
21.5,Male,25000.0,Yes,4.52,89.6,4,44.5,No,No,5.4,2.41,2.3,2.32,Year 4,CS,High School,0
24.1,Female,52423.0,Yes,3.93,93.4,2,40.0,No,Yes,4.1,3.13,3.34,3.4,Year 2,Business,High School,0
22.4,Male,25857.0,Yes,4.64,87.8,1,32.3,No,Yes,4.3,3.14,2.73,2.76,Year 2,Arts,Master,0
20.5,Male,35908.0,Yes,3.4,83.7,1,26.7,Yes,No,7.2,0.69,0.58,0.56,Year 3,CS,Bachelor,0
21.7,Female,35275.0,Yes,4.2,85.9,3,53.7,No,No,4.2,2.65,2.63,2.68,Year 3,Business,Bachelor,1
21.6,Male,35681.0,Yes,1.31,78.5,2,15.1,Yes,Yes,4.8,2.42,2.49,2.45,Year 2,Science,Bachelor,0
23.2,Female,25000.0,Yes,4.04,74.9,2,33.7,No,Yes,5.2,2.32,1.41,1.39,Year 2,CS,Bachelor,0
19.0,Female,29467.0,Yes,3.95,79.1,0,36.5,No,Yes,3.3,1.61,2.02,2.0,Year 3,Arts,High School,0
18.0,Female,33401.0,Yes,7.12,76.3,2,33.2,No,Yes,6.7,0.64,0.43,0.43,Year 1,CS,Bachelor,1
19.8,Female,25000.0,Yes,3.29,78.8,2,48.2,Yes,No,8.0,3.43,3.71,3.64,Year 4,CS,Bachelor,0
22.1,Male,25000.0,Yes,3.82,81.2,3,13.0,No,Yes,7.6,0.55,0.3,0.3,Year 1,Arts,Master,0
19.2,Male,25000.0,Yes,1.55,78.3,5,20.0,No,No,6.1,2.2,2.39,2.39,Year 1,Arts,Bachelor,0
20.9,Female,25000.0,Yes,2.68,75.2,2,34.2,No,No,8.2,1.61,2.0,1.95,Year 2,Arts,Master,0
19.9,Female,40093.0,Yes,2.72,90.3,1,26.6,No,No,3.5,2.95,2.93,2.9,Year 2,Engineering,Bachelor,0
23.9,Male,30790.0,Yes,3.93,92.3,1,28.0,No,No,4.5,2.04,2.13,2.21,Year 2,Business,Master,1
21.6,Male,25000.0,Yes,3.52,72.4,3,37.1,No,No,3.5,3.1,2.81,2.86,Year 4,Business,PhD,0
20.7,Female,25000.0,No,4.74,77.6,3,41.0,No,No,5.3,1.73,1.87,1.89,Year 2,Arts,Bachelor,0
22.8,Male,25000.0,Yes,1.63,92.8,1,40.6,No,Yes,8.8,1.55,1.57,1.57,Year 1,Arts,Bachelor,0
24.8,Male,103028.0,Yes,3.52,66.2,2,37.0,Yes,No,8.1,1.32,1.39,1.36,Year 3,Science,High School,1
19.6,Male,25000.0,Yes,4.56,72.8,4,37.8,No,No,7.8,1.67,1.94,1.9,Year 4,Arts,Bachelor,0
21.4,Female,31478.0,Yes,3.82,88.5,2,7.4,Yes,Yes,3.0,2.49,2.37,2.37,Year 1,Science,Master,0
21.3,Male,48630.0,No,4.5,69.6,0,42.0,No,No,6.1,3.24,3.83,3.83,Year 1,Business,High School,1
20.4,Male,25000.0,Yes,4.85,70.3,3,7.2,No,No,2.5,3.59,3.98,3.97,Year 4,CS,Master,0
23.5,Male,86712.0,Yes,4.21,74.3,3,22.0,No,No,6.1,2.62,2.63,2.59,Year 4,Engineering,Bachelor,0
23.3,Male,101579.0,No,3.46,82.4,2,16.8,Yes,Yes,7.7,0.36,0.57,0.57,Year 1,Science,High School,1
23.1,Male,25000.0,Yes,3.06,75.7,1,30.7,No,Yes,2.3,3.34,3.31,3.34,Year 4,CS,High School,0
20.6,Male,146795.0,No,1.52,91.2,3,30.2,No,No,4.8,2.17,2.2,2.13,Year 4,Science,High School,1
21.7,Male,25000.0,Yes,2.72,83.7,0,26.6,No,No,6.5,0.0,0.39,0.34,Year 2,Engineering,Master,0
22.5,Male,25000.0,Yes,3.32,78.2,1,35.4,No,No,4.0,2.94,2.96,2.96,Year 1,Engineering,High School,0
22.1,Female,25030.0,Yes,4.7,90.3,1,31.3,No,Yes,4.4,3.34,3.01,2.95,Year 3,CS,Bachelor,0
25.2,Male,25000.0,No,3.81,65.1,4,10.9,Yes,No,2.0,4.0,4.0,4.0,Year 1,Engineering,Bachelor,0
18.6,Female,27483.0,No,3.36,84.7,4,35.8,Yes,No,5.4,0.31,0.14,0.14,Year 1,CS,Master,1
17.6,Male,49926.0,Yes,3.87,74.5,0,31.0,No,Yes,7.5,0.34,0.0,0.0,Year 2,Science,High School,0
18.5,Male,39147.0,Yes,1.38,80.0,0,41.4,Yes,Yes,5.5,3.09,3.13,3.15,Year 3,Business,High School,0
17.8,Male,33060.0,Yes,5.36,76.0,3,36.9,Yes,No,1.0,3.75,3.12,3.12,Year 1,Science,Bachelor,0
19.6,Female,25725.0,Yes,5.09,88.9,3,33.6,Yes,No,7.7,2.07,1.87,1.93,Year 3,CS,High School,1
19.7,Female,25000.0,Yes,6.47,64.3,1,26.9,No,Yes,4.3,2.5,2.65,2.65,Year 1,Science,Bachelor,0
24.0,Female,25000.0,Yes,5.4,77.9,3,28.6,Yes,No,6.4,1.43,1.85,1.77,Year 3,Engineering,High School,1
22.7,Male,45261.0,No,3.43,71.9,1,17.7,No,No,8.1,2.02,1.89,1.89,Year 1,CS,Master,0
21.5,Male,25000.0,No,5.34,71.8,1,19.3,No,Yes,5.6,2.29,2.02,2.02,Year 1,CS,Bachelor,1
22.4,Male,36513.0,Yes,2.37,83.7,3,39.3,Yes,Yes,5.3,3.13,2.97,2.97,Year 1,Arts,Bachelor,1
22.0,Male,25000.0,Yes,1.87,74.2,3,26.6,Yes,Yes,5.9,1.92,2.0,2.1,Year 2,Business,High School,0
21.2,Female,41830.0,Yes,4.11,79.7,1,34.1,No,No,2.1,4.0,3.25,3.25,Year 1,Science,Master,0
