Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Department,Parental_Education,Dropout
23.5,Male,184051.0,Yes,2.97,75.7,1,54.2,No,No,7.5,1.54,1.64,1.64,Year 1,CS,Master,1
20.4,Female,68489.0,Yes,2.68,82.9,0,25.5,No,Yes,5.1,3.04,2.84,2.81,Year 2,Business,High School,0
20.6,Female,25000.0,Yes,3.29,72.3,2,15.6,Yes,Yes,5.0,1.43,1.39,1.39,Year 1,Science,Master,1
22.1,Female,29245.0,Yes,2.61,80.8,3,31.3,No,Yes,5.3,3.27,3.06,3.11,Year 3,Science,High School,0
21.2,Female,25000.0,Yes,5.49,91.9,1,14.7,No,Yes,3.7,3.51,3.62,3.62,Year 1,CS,Bachelor,0
22.3,Male,25000.0,Yes,3.64,88.7,0,40.7,No,No,6.1,2.79,2.28,2.3,Year 3,Engineering,Bachelor,0
23.1,Male,25533.0,No,4.1,84.6,3,12.7,Yes,No,9.7,0.0,0.0,0.0,Year 2,Engineering,Master,1
19.6,Male,25000.0,Yes,2.76,82.6,2,37.6,Yes,No,9.6,0.9,1.26,1.26,Year 1,Engineering,Bachelor,0
22.3,Female,25000.0,Yes,3.73,75.7,1,11.8,No,No,8.0,2.98,2.74,2.81,Year 3,Business,Master,0
20.1,Male,25000.0,Yes,2.91,71.7,2,29.1,No,No,7.2,1.37,1.3,1.21,Year 4,Engineering,Master,0
21.2,Female,25000.0,Yes,4.14,74.0,3,5.0,Yes,No,4.2,1.6,2.62,2.64,Year 4,Business,Master,0
19.8,Male,25000.0,Yes,4.09,84.5,1,43.9,Yes,No,5.2,2.19,2.05,2.05,Year 3,CS,Bachelor,0
25.6,Female,25000.0,Yes,4.23,87.4,6,8.6,Yes,No,3.9,3.38,3.27,3.31,Year 3,Science,High School,0
21.3,Female,61705.0,Yes,4.58,90.5,2,41.4,No,No,5.9,2.2,2.58,2.65,Year 2,Science,High School,0
18.7,Male,56800.0,Yes,5.86,67.3,2,44.1,Yes,No,4.0,3.07,2.59,2.57,Year 4,Business,Bachelor,0
19.4,Female,32914.0,Yes,3.74,79.0,0,32.8,No,No,6.7,1.54,2.08,2.0,Year 2,Engineering,Master,0
18.0,Male,25000.0,Yes,4.88,90.2,2,40.2,No,No,4.9,1.99,1.77,1.87,Year 4,Engineering,PhD,1
21.9,Female,27354.0,Yes,1.59,90.8,5,15.4,No,No,2.8,3.18,3.79,3.81,Year 3,Business,High School,0
22.5,Female,47716.0,Yes,5.64,86.6,2,9.1,No,No,6.0,1.73,2.11,2.11,Year 1,Business,High School,1
20.5,Male,67678.0,No,1.11,75.3,0,35.1,No,Yes,4.1,4.0,4.0,3.88,Year 4,CS,Master,0
23.9,Female,33632.0,Yes,3.54,77.9,5,55.9,No,Yes,6.9,2.1,2.19,2.19,Year 1,Science,Bachelor,0
24.0,Female,25000.0,Yes,3.89,72.1,4,22.8,No,No,6.5,2.86,3.22,3.2,Year 2,Science,Bachelor,0
22.3,Male,25000.0,Yes,4.21,87.5,2,27.2,No,Yes,6.2,3.53,3.35,3.35,Year 1,Science,Master,0
22.8,Female,41119.0,Yes,2.83,75.0,1,19.7,Yes,Yes,6.8,0.0,0.0,0.0,Year 1,Engineering,Bachelor,1
21.2,Male,35660.0,No,2.73,67.2,1,19.4,Yes,No,4.9,1.8,1.46,1.46,Year 1,Science,PhD,1
21.5,Male,63378.0,No,3.01,83.3,0,25.7,No,No,4.0,3.04,3.85,3.84,Year 4,Science,High School,0
23.0,Female,26327.0,Yes,1.35,78.3,2,31.8,Yes,No,7.8,0.96,1.44,1.46,Year 2,Arts,Bachelor,1
22.4,Female,68701.0,Yes,3.01,85.4,1,27.7,No,No,6.5,0.53,0.71,0.71,Year 1,Arts,Bachelor,0
19.8,Male,51111.0,Yes,6.99,85.2,1,5.0,No,Yes,4.0,4.0,4.0,3.98,Year 2,Arts,Bachelor,0
18.0,Male,43443.0,Yes,3.71,76.3,1,18.4,Yes,Yes,2.2,2.59,2.47,2.41,Year 2,Business,High School,0
21.9,Male,25000.0,Yes,4.88,76.4,3,44.1,No,No,7.8,0.99,1.16,1.14,Year 4,Science,Bachelor,1
19.5,Female,33280.0,Yes,3.18,86.2,3,26.8,No,Yes,3.4,1.89,2.02,2.02,Year 1,Business,High School,0
21.3,Female,25000.0,Yes,5.44,87.7,4,30.6,Yes,No,8.6,0.34,0.75,0.76,Year 4,Business,Bachelor,0
23.0,Female,37036.0,Yes,5.82,80.6,0,22.7,No,No,6.5,2.72,2.63,2.63,Year 1,Arts,Master,0
25.4,Female,25000.0,Yes,5.7,96.9,2,25.0,Yes,Yes,6.8,3.24,2.69,2.69,Year 1,Business,High School,0
21.4,Male,25000.0,Yes,4.45,82.2,0,5.0,Yes,No,5.3,2.79,3.09,3.09,Year 1,Arts,Master,0
21.0,Male,25000.0,Yes,4.62,80.3,3,25.4,No,No,5.7,3.54,3.54,3.54,Year 1,Engineering,Bachelor,0
24.3,Female,25000.0,No,5.54,73.1,1,16.3,Yes,No,3.4,3.01,3.12,3.12,Year 1,Engineering,High School,0
20.1,Male,57732.0,No,5.32,92.4,0,43.0,No,No,8.3,0.96,0.98,0.98,Year 4,Business,High School,0
17.0,Male,28251.0,Yes,2.21,70.9,2,29.1,No,Yes,4.0,3.09,2.68,2.68,Year 1,Arts,Master,0
24.3,Male,27451.0,Yes,1.34,73.7,3,41.8,No,No,5.8,2.17,1.8,1.8,Year 1,Science,Bachelor,0
23.3,Male,25000.0,Yes,3.12,85.6,2,44.0,Yes,No,4.1,2.31,2.2,2.22,Year 3,CS,Bachelor,0
20.1,Female,55171.0,Yes,5.73,83.2,3,34.0,No,Yes,7.2,1.69,2.24,2.23,Year 2,Business,Bachelor,0
18.0,Female,52609.0,Yes,2.62,80.0,0,19.2,No,Yes,7.7,0.15,0.22,0.2,Year 4,Engineering,Bachelor,0
19.0,Female,30836.0,Yes,6.42,82.3,1,35.4,Yes,Yes,7.7,3.25,3.89,3.8,Year 4,Arts,Bachelor,0
24.5,Male,316601.0,No,6.18,83.4,3,5.0,Yes,Yes,8.1,1.01,0.81,0.94,Year 4,Business,Bachelor,1
19.2,Female,28882.0,Yes,6.15,75.0,3,31.3,No,No,8.2,2.71,2.67,2.71,Year 4,Arts,Bachelor,0
19.8,Female,40416.0,Yes,3.56,87.9,3,27.7,Yes,No,6.2,2.52,2.22,2.29,Year 4,Engineering,Master,0
23.1,Female,31542.0,Yes,2.35,90.5,1,35.7,No,No,7.5,1.32,1.13,1.13,Year 1,Arts,Master,0
22.4,Female,76796.0,Yes,4.95,83.7,1,15.5,Yes,No,7.9,2.17,2.2,2.2,Year 1,Arts,Master,0
17.8,Female,37053.0,Yes,5.16,81.6,3,30.4,No,Yes,3.8,3.42,3.45,3.45,Year 1,Arts,Bachelor,0
22.2,Male,25000.0,No,4.15,85.1,0,16.4,No,No,6.5,2.57,2.58,2.58,Year 1,Engineering,High School,0
19.5,Female,25000.0,Yes,3.41,76.5,2,18.2,Yes,No,7.0,2.28,2.05,2.05,Year 3,Business,High School,0
22.3,Male,25000.0,Yes,0.5,86.1,2,48.3,Yes,No,6.3,0.0,0.0,0.0,Year 1,Engineering,High School,1
23.0,Male,25000.0,Yes,2.46,76.9,3,31.1,No,No,2.5,2.19,2.05,2.09,Year 2,Arts,High School,0
22.4,Male,32148.0,Yes,4.16,69.6,0,27.3,Yes,Yes,6.6,1.7,1.54,1.54,Year 1,Business,High School,0
17.6,Male,25000.0,Yes,3.58,77.3,3,18.2,Yes,No,5.4,1.71,2.08,2.06,Year 3,Business,Bachelor,0
20.2,Female,26001.0,Yes,4.15,100.0,2,32.6,Yes,Yes,6.8,3.25,2.82,2.89,Year 2,CS,High School,0
21.2,Female,25000.0,Yes,3.38,89.1,2,39.0,Yes,No,6.3,3.13,3.43,3.41,Year 3,CS,Master,0
23.9,Male,25000.0,Yes,5.0,74.7,2,41.0,No,No,5.1,1.93,1.54,1.56,Year 4,CS,Bachelor,0
21.5,Female,39829.0,Yes,2.76,79.3,3,26.5,Yes,Yes,4.7,0.73,0.34,0.27,Year 4,CS,Bachelor,1
19.3,Female,25000.0,Yes,3.86,83.2,2,35.7,No,Yes,9.4,0.43,0.14,0.17,Year 3,Engineering,Master,1
19.9,Female,25000.0,Yes,3.56,68.0,4,36.3,No,No,3.0,1.68,1.8,1.82,Year 3,Arts,Master,0
21.7,Female,90282.0,Yes,1.51,74.5,1,52.8,Yes,Yes,4.3,2.21,2.28,2.26,Year 3,Business,High School,0
22.0,Female,25000.0,Yes,2.53,84.8,3,28.5,No,No,5.8,2.87,3.45,3.45,Year 1,Business,PhD,0
19.4,Male,51690.0,No,5.34,96.6,1,33.3,No,Yes,5.6,3.87,3.83,3.89,Year 3,CS,Master,0
20.7,Female,53147.0,Yes,4.26,72.4,4,36.2,Yes,No,8.4,0.52,0.07,0.04,Year 4,Arts,Bachelor,1
19.5,Male,25000.0,Yes,2.53,79.9,1,18.5,No,No,1.5,3.14,3.18,3.16,Year 3,Engineering,Master,0
23.1,Male,60075.0,Yes,4.76,93.8,5,36.5,No,No,7.4,2.42,2.62,2.62,Year 1,CS,Master,0
24.6,Female,25000.0,Yes,5.21,76.8,1,21.0,No,Yes,7.2,2.49,2.35,2.32,Year 3,Science,High School,1
18.5,Female,43930.0,Yes,5.4,96.2,0,40.2,No,Yes,5.4,1.82,1.76,1.76,Year 1,Business,Bachelor,0
19.3,Male,55330.0,Yes,2.51,76.5,4,31.3,Yes,No,4.7,2.49,3.02,3.03,Year 3,Engineering,Master,0
17.6,Female,46653.0,Yes,3.42,82.8,1,16.2,No,No,6.1,1.84,1.64,1.67,Year 3,Science,High School,0
19.2,Male,29387.0,Yes,1.35,92.4,2,55.4,No,Yes,5.0,1.28,1.74,1.76,Year 2,Science,High School,1
22.9,Male,59215.0,Yes,3.35,75.1,0,24.1,Yes,No,7.1,0.23,0.0,0.05,Year 4,CS,High School,1
24.0,Female,41164.0,Yes,4.71,65.6,4,33.9,Yes,Yes,8.1,3.31,3.98,3.97,Year 2,Engineering,Bachelor,0
22.6,Female,25000.0,Yes,6.08,77.1,1,39.3,No,No,7.0,2.42,2.73,2.81,Year 3,Arts,Bachelor,0
23.8,Male,27355.0,No,3.66,76.2,1,36.3,Yes,Yes,5.5,2.73,2.84,2.84,Year 3,Arts,High School,1
21.8,Male,25000.0,Yes,6.37,94.2,1,45.1,Yes,No,6.4,2.45,2.01,2.14,Year 4,Engineering,Bachelor,0
19.9,Female,28838.0,Yes,4.38,84.8,1,45.8,No,Yes,3.4,3.43,2.96,2.95,Year 2,CS,PhD,0
19.6,Male,25000.0,Yes,6.7,92.8,2,12.4,No,No,5.0,3.83,3.74,3.69,Year 4,Arts,Bachelor,0
22.3,Female,37530.0,No,5.42,93.0,1,34.9,Yes,No,8.2,2.09,1.76,1.75,Year 2,Engineering,Bachelor,0
22.7,Male,31819.0,Yes,3.44,91.7,1,20.3,Yes,Yes,2.8,3.54,3.51,3.51,Year 1,Engineering,High School,0
22.1,Male,26473.0,Yes,4.25,85.9,2,48.1,No,No,5.6,4.0,4.0,4.0,Year 4,Engineering,High School,0
20.2,Male,36923.0,Yes,1.78,77.1,0,34.4,No,Yes,3.4,1.26,1.07,1.02,Year 4,Science,Bachelor,1
20.0,Male,29850.0,Yes,5.24,85.2,1,41.4,Yes,No,1.7,1.07,1.2,1.2,Year 2,Engineering,High School,1
21.0,Male,27660.0,Yes,3.81,77.7,3,26.7,No,No,7.1,1.76,2.02,1.95,Year 4,Science,High School,0
23.8,Male,25000.0,No,4.69,69.7,3,22.0,Yes,No,6.4,2.86,2.9,2.92,Year 4,Engineering,High School,0
21.0,Female,41559.0,Yes,2.29,78.3,1,23.6,No,No,6.8,2.76,2.55,2.53,Year 4,Science,Bachelor,0
21.6,Male,32568.0,Yes,4.23,84.0,3,16.7,No,Yes,6.0,2.0,1.92,1.85,Year 4,Business,Bachelor,0
23.7,Male,28634.0,Yes,4.53,73.0,2,10.7,Yes,Yes,7.8,1.66,1.03,1.03,Year 4,Engineering,Master,1
22.3,Male,25000.0,Yes,4.65,78.8,1,49.3,Yes,No,2.0,3.65,3.21,3.24,Year 3,CS,Master,0
22.8,Female,25000.0,Yes,3.51,86.7,3,22.2,No,Yes,4.1,1.1,0.89,0.89,Year 1,Science,Master,0
24.1,Female,25000.0,Yes,5.15,79.4,2,17.1,Yes,Yes,4.7,3.38,3.6,3.6,Year 3,Science,Bachelor,1
20.5,Male,41980.0,Yes,3.73,83.7,2,19.8,No,No,7.6,2.68,2.85,2.9,Year 3,Arts,Bachelor,0
17.0,Female,25000.0,No,5.05,75.7,4,24.8,Yes,No,6.0,0.55,0.74,0.81,Year 3,Arts,PhD,1
17.0,Male,36535.0,Yes,1.36,82.6,1,30.9,No,No,4.3,0.88,0.77,0.74,Year 3,Engineering,Master,0
24.5,Female,67109.0,Yes,3.08,80.3,0,5.0,No,No,5.4,2.84,3.38,3.51,Year 3,Business,High School,0
20.4,Male,67005.0,Yes,2.65,76.4,2,30.9,No,Yes,4.0,4.0,3.33,3.31,Year 4,CS,High School,0
22.7,Male,25000.0,Yes,4.25,78.7,2,35.6,Yes,No,7.6,0.37,0.0,0.0,Year 1,Business,High School,1
21.9,Male,25000.0,Yes,5.48,83.8,2,19.2,Yes,No,5.3,1.25,1.39,1.44,Year 3,Arts,High School,1
22.7,Male,25000.0,Yes,4.82,75.1,3,33.6,No,No,3.7,2.99,3.09,3.08,Year 4,CS,Master,0
22.4,Female,36442.0,Yes,4.89,79.7,1,16.9,No,Yes,3.1,3.72,3.61,3.63,Year 2,Engineering,Master,0
23.5,Male,35967.0,Yes,3.56,83.8,2,45.4,Yes,No,6.4,2.89,2.81,2.79,Year 4,CS,High School,0
20.6,Male,35307.0,Yes,6.86,81.0,1,25.5,Yes,No,1.7,3.14,3.42,3.42,Year 1,Arts,Master,0
23.5,Female,39413.0,Yes,3.85,78.3,4,19.7,No,No,6.4,1.26,1.13,1.13,Year 1,Engineering,High School,1
23.1,Male,46483.0,Yes,3.88,82.0,2,37.7,No,Yes,7.0,2.51,2.84,2.84,Year 1,Engineering,High School,0
20.8,Male,25000.0,Yes,4.96,80.8,1,29.5,Yes,No,4.4,3.54,3.43,3.43,Year 2,CS,High School,0
19.6,Female,25000.0,Yes,3.46,65.6,1,42.3,No,No,2.1,2.8,2.66,2.69,Year 3,Engineering,Master,0
21.8,Female,25000.0,Yes,4.31,78.9,3,30.4,No,No,5.3,3.84,4.0,4.0,Year 1,Engineering,Master,0
21.6,Female,35747.0,Yes,4.45,86.7,2,54.4,No,No,6.1,1.88,2.2,2.24,Year 2,Business,Bachelor,1
22.6,Male,25000.0,Yes,1.41,78.8,2,43.6,No,No,8.8,1.52,1.06,1.03,Year 2,Arts,High School,0
19.9,Male,125268.0,No,4.03,70.1,1,26.2,Yes,No,4.0,1.69,1.76,1.76,Year 1,CS,High School,0
20.1,Male,25000.0,Yes,3.72,81.4,1,29.2,No,No,5.0,3.46,3.72,3.71,Year 4,Engineering,Master,0
23.8,Male,45903.0,No,1.8,76.7,3,30.7,No,Yes,3.1,1.87,1.77,1.77,Year 2,Science,High School,0
19.5,Female,34458.0,No,2.7,70.4,1,21.0,No,No,7.4,2.84,2.67,2.64,Year 3,Science,High School,1
18.5,Female,48451.0,Yes,4.69,82.3,0,29.1,Yes,Yes,7.4,1.39,0.7,0.72,Year 4,Arts,Bachelor,0
18.0,Female,25830.0,Yes,3.42,100.0,1,35.3,No,No,7.0,2.9,2.85,2.9,Year 2,Science,Bachelor,0
19.3,Female,47907.0,Yes,4.86,64.4,1,40.2,No,No,4.8,2.42,2.53,2.51,Year 4,Business,Bachelor,1
19.3,Male,25000.0,Yes,4.62,90.6,1,40.4,No,Yes,3.4,4.0,4.0,4.0,Year 4,Science,High School,0
22.3,Male,57830.0,Yes,3.22,93.8,1,19.6,No,No,7.7,0.85,0.91,0.93,Year 4,Engineering,Master,1
18.0,Male,25000.0,Yes,2.67,86.5,1,33.7,No,Yes,5.5,1.73,1.63,1.67,Year 2,Arts,Bachelor,0
18.1,Female,36880.0,Yes,2.42,75.7,0,35.3,Yes,No,6.6,1.43,1.35,1.32,Year 4,Arts,High School,0
23.8,Male,37123.0,Yes,2.0,85.8,3,14.7,Yes,No,7.0,2.62,2.45,2.43,Year 4,CS,Master,0
19.3,Male,46739.0,Yes,1.23,78.1,0,18.6,No,Yes,4.5,2.24,2.31,2.32,Year 3,Engineering,Bachelor,0
21.8,Female,25000.0,Yes,4.68,80.6,2,34.0,No,No,7.8,1.81,2.04,2.15,Year 2,Engineering,Master,0
22.6,Male,25000.0,No,4.34,79.7,2,33.5,No,Yes,3.5,2.82,2.91,2.91,Year 1,CS,Bachelor,0
21.9,Male,25000.0,Yes,3.63,87.6,2,38.6,Yes,Yes,4.4,3.33,2.81,2.81,Year 1,Engineering,Bachelor,1
20.6,Male,52347.0,Yes,4.8,78.1,1,36.8,No,No,2.1,4.0,4.0,4.0,Year 4,Arts,Bachelor,0
24.2,Female,66251.0,Yes,4.46,87.2,1,21.0,Yes,Yes,4.4,2.77,2.61,2.61,Year 3,CS,Master,0
24.9,Female,38199.0,Yes,6.54,72.8,1,5.0,No,No,4.1,1.89,1.93,1.93,Year 1,CS,Bachelor,1
17.1,Male,40778.0,No,3.82,75.1,3,51.7,No,No,4.8,2.93,3.14,3.17,Year 4,Business,High School,0
20.9,Female,30730.0,Yes,2.14,71.9,3,30.3,Yes,No,3.0,0.85,0.74,0.69,Year 4,Engineering,Bachelor,0
21.6,Female,25000.0,Yes,4.5,82.3,3,32.8,Yes,No,5.6,2.07,2.21,2.17,Year 2,Arts,Master,0
19.8,Female,33559.0,Yes,4.32,86.1,3,30.3,Yes,No,5.8,0.42,0.39,0.43,Year 4,Business,PhD,1
18.0,Male,25000.0,Yes,3.97,77.6,1,19.1,Yes,No,6.3,0.09,0.0,0.04,Year 3,Science,PhD,0
20.4,Male,25000.0,Yes,2.75,79.9,1,22.9,Yes,No,6.5,2.94,2.96,2.96,Year 1,Arts,PhD,0
22.8,Female,29984.0,Yes,3.03,64.2,2,28.2,No,No,4.8,2.71,2.61,2.61,Year 1,Science,High School,0
21.7,Male,49228.0,Yes,5.19,75.6,1,48.6,Yes,Yes,7.6,3.26,3.33,3.33,Year 1,Arts,High School,0
20.9,Female,49155.0,Yes,1.99,82.2,1,47.3,Yes,Yes,7.2,2.47,2.27,2.35,Year 3,CS,Bachelor,1
26.0,Male,93889.0,Yes,5.48,77.7,1,61.0,Yes,Yes,8.5,0.53,0.29,0.29,Year 1,Arts,PhD,1
18.1,Female,44690.0,Yes,4.02,89.8,2,25.0,Yes,No,3.4,2.11,2.25,2.19,Year 4,Arts,Bachelor,0
21.7,Male,25000.0,Yes,5.05,79.6,4,37.6,Yes,Yes,5.8,2.06,2.17,2.12,Year 4,Science,High School,0
17.7,Male,77639.0,Yes,3.43,75.5,2,39.0,No,No,5.0,3.01,3.46,3.35,Year 4,Science,High School,0
24.9,Female,30484.0,Yes,2.47,82.2,4,28.7,No,Yes,5.8,1.85,1.71,1.66,Year 2,Arts,Master,0
22.6,Male,25000.0,Yes,3.13,76.5,2,20.1,Yes,Yes,5.0,1.9,2.02,2.05,Year 4,Science,Master,0
18.2,Male,94992.0,No,1.47,79.1,0,23.0,Yes,No,6.2,4.0,3.9,3.91,Year 2,Engineering,Bachelor,0
21.2,Male,25000.0,Yes,3.93,83.0,3,16.9,No,Yes,6.0,1.05,1.3,1.23,Year 2,Arts,Bachelor,1
22.0,Male,25000.0,Yes,4.84,86.4,5,24.5,No,Yes,6.8,2.2,2.49,2.46,Year 2,Science,Bachelor,0
20.3,Male,48577.0,Yes,4.08,89.8,3,39.6,Yes,No,6.6,2.08,2.19,2.14,Year 4,Science,High School,0
25.5,Female,25000.0,Yes,4.98,95.5,3,34.1,No,No,2.5,2.81,3.08,3.06,Year 4,Science,High School,1
23.8,Female,25000.0,Yes,4.07,84.4,3,15.4,No,No,5.6,2.78,3.1,3.1,Year 1,Engineering,Bachelor,0
20.0,Male,35635.0,Yes,4.28,87.0,1,34.7,No,No,5.8,2.53,3.25,3.36,Year 4,Business,High School,1
20.7,Female,27907.0,Yes,3.43,72.2,2,35.7,Yes,No,5.1,2.41,2.62,2.64,Year 2,Business,PhD,0
19.4,Female,51167.0,Yes,4.92,82.1,4,39.9,No,Yes,5.7,2.73,2.7,2.73,Year 4,Arts,Bachelor,0
21.4,Male,25000.0,No,3.13,74.8,0,8.7,Yes,Yes,8.0,2.14,2.67,2.67,Year 3,Business,Bachelor,0
24.5,Female,32549.0,Yes,3.86,74.6,3,40.1,Yes,Yes,7.9,0.89,1.2,1.31,Year 4,Business,Bachelor,1
23.0,Female,30375.0,Yes,4.39,75.7,3,21.3,No,No,2.7,1.08,1.14,1.12,Year 3,CS,Bachelor,1
21.9,Male,29955.0,Yes,3.49,83.7,2,25.5,No,Yes,2.5,3.66,3.8,3.76,Year 4,Engineering,Master,0
24.3,Female,25000.0,Yes,4.15,89.3,0,19.9,No,No,5.1,2.43,1.94,1.94,Year 1,Business,Bachelor,0
21.8,Female,30057.0,Yes,4.34,79.7,1,30.0,Yes,Yes,5.9,2.3,2.4,2.43,Year 3,Science,Bachelor,0
23.9,Male,34233.0,Yes,6.06,86.8,4,45.7,Yes,No,2.6,3.5,3.35,3.29,Year 2,Arts,High School,0
18.6,Male,75828.0,Yes,4.57,87.4,3,18.7,No,Yes,6.3,1.87,1.37,1.37,Year 1,Engineering,PhD,0
19.8,Female,25729.0,Yes,2.18,87.0,1,45.1,Yes,Yes,2.1,2.08,1.83,1.89,Year 4,CS,Bachelor,0
23.6,Female,33045.0,Yes,6.36,71.3,1,28.8,No,No,5.8,1.97,1.83,1.88,Year 3,Science,Master,1
17.0,Female,45440.0,Yes,1.77,80.9,1,34.5,No,Yes,3.7,4.0,4.0,4.0,Year 3,Science,Master,0
18.0,Male,79767.0,Yes,3.87,85.7,0,31.6,Yes,No,3.5,2.98,3.55,3.59,Year 3,Engineering,Master,0
18.3,Male,40215.0,Yes,3.24,75.5,1,30.4,No,No,9.4,1.36,0.27,0.24,Year 4,Engineering,Bachelor,0
22.0,Male,25000.0,Yes,5.09,79.6,5,45.5,No,No,7.1,0.74,0.58,0.66,Year 4,Science,Master,1
23.0,Female,25000.0,Yes,3.79,85.7,1,31.8,No,Yes,2.5,3.57,3.68,3.76,Year 3,Arts,Bachelor,0
24.5,Male,25000.0,Yes,3.05,68.4,2,8.0,No,Yes,5.6,3.56,3.32,3.31,Year 2,Engineering,Bachelor,0
22.4,Female,25000.0,Yes,4.46,89.3,1,22.9,No,No,6.0,1.32,0.98,0.98,Year 1,Business,High School,0
19.5,Male,25000.0,Yes,2.57,96.1,3,32.5,No,Yes,6.4,2.64,2.74,2.78,Year 3,Business,Bachelor,0
21.0,Male,25000.0,No,3.57,74.8,2,31.8,No,No,1.8,2.18,2.07,2.09,Year 3,Science,Bachelor,0
21.0,Male,25000.0,No,2.94,93.9,0,15.6,No,Yes,7.9,3.25,3.84,3.84,Year 1,Business,Bachelor,0
20.5,Male,25000.0,No,3.74,85.8,1,28.3,No,Yes,7.6,1.86,1.62,1.64,Year 3,Arts,Master,0
22.2,Male,98809.0,Yes,3.01,87.4,1,15.8,Yes,Yes,5.9,2.2,1.86,1.87,Year 2,Science,High School,0
21.9,Female,25000.0,Yes,4.14,91.3,2,23.9,No,Yes,6.2,1.68,1.71,1.71,Year 2,Engineering,High School,0
21.2,Male,29968.0,Yes,2.5,81.9,4,28.6,Yes,No,4.5,0.64,0.51,0.5,Year 3,Business,Master,1
21.1,Male,25000.0,Yes,2.07,90.5,1,17.6,No,No,5.2,1.54,1.44,1.41,Year 3,Arts,High School,0
21.7,Male,28108.0,Yes,4.45,79.2,3,14.4,No,Yes,4.6,3.06,2.83,2.83,Year 1,Business,Bachelor,0
17.2,Female,105918.0,Yes,4.81,83.6,2,15.6,No,No,7.4,0.0,0.07,0.06,Year 3,Engineering,Master,0
24.7,Female,41000.0,Yes,4.11,80.5,5,18.0,Yes,No,4.0,1.51,1.08,1.12,Year 4,Arts,Bachelor,1
24.6,Male,32373.0,Yes,5.98,76.4,2,44.0,No,Yes,5.9,2.63,2.61,2.55,Year 4,CS,High School,0
20.8,Male,39379.0,Yes,5.4,74.9,2,33.1,No,Yes,4.4,2.13,1.61,1.61,Year 1,Science,Bachelor,0
18.4,Female,25000.0,Yes,4.37,78.4,2,22.5,No,Yes,7.3,0.73,1.03,1.05,Year 3,Engineering,High School,0
21.1,Male,77232.0,Yes,1.8,94.8,3,18.3,No,No,4.7,2.55,2.38,2.31,Year 3,CS,High School,0
17.0,Male,38171.0,Yes,5.78,72.1,2,35.2,Yes,No,4.3,3.59,3.95,3.95,Year 1,Science,High School,0
20.9,Male,46152.0,No,3.74,71.5,1,19.9,No,No,6.7,3.55,3.88,3.88,Year 1,Arts,High School,0
22.9,Female,25000.0,Yes,6.19,72.9,4,10.3,No,Yes,5.4,4.0,3.77,3.7,Year 3,Science,Bachelor,0
23.2,Female,25000.0,Yes,3.68,74.2,0,21.1,No,No,4.4,4.0,4.0,4.0,Year 2,CS,High School,0
22.5,Male,72322.0,Yes,3.17,82.4,0,32.5,Yes,No,6.9,3.93,4.0,3.99,Year 2,Engineering,High School,0
20.0,Female,25000.0,Yes,3.08,81.5,4,17.9,Yes,Yes,3.1,2.86,2.88,2.88,Year 1,CS,Bachelor,1
17.2,Female,25000.0,Yes,5.49,76.9,2,56.9,No,No,5.1,1.62,1.59,1.59,Year 3,Engineering,Bachelor,0
18.3,Male,39490.0,No,5.52,81.9,2,32.5,No,No,3.6,3.35,3.58,3.51,Year 2,Engineering,High School,0
22.9,Male,25000.0,Yes,1.99,90.1,1,5.3,No,No,3.1,2.92,2.38,2.38,Year 1,Science,Bachelor,0
23.4,Female,34695.0,Yes,4.53,65.6,0,39.9,No,Yes,5.2,2.63,2.52,2.52,Year 1,CS,Bachelor,0
22.5,Female,25000.0,Yes,1.48,75.9,0,40.8,No,No,3.6,1.53,1.86,1.86,Year 1,CS,Bachelor,0
23.6,Male,25000.0,Yes,3.16,80.3,1,24.5,No,Yes,5.8,1.65,2.17,2.13,Year 2,Science,Bachelor,1
23.5,Female,94741.0,Yes,5.53,89.4,2,44.1,No,No,5.8,2.75,2.92,3.0,Year 3,CS,Bachelor,1
17.0,Female,26199.0,Yes,3.66,90.5,2,40.7,Yes,No,6.7,2.16,2.41,2.41,Year 2,Arts,High School,0
22.7,Female,25000.0,Yes,3.5,74.6,2,19.1,Yes,No,5.2,2.28,2.44,2.44,Year 1,Arts,Bachelor,0
21.8,Female,75520.0,Yes,2.72,82.0,0,28.6,No,No,3.8,2.93,3.38,3.33,Year 2,Business,Master,0
20.2,Female,32211.0,Yes,3.25,80.7,3,45.6,No,No,5.3,3.86,4.0,3.97,Year 3,Science,Bachelor,0
19.6,Male,56036.0,Yes,5.24,68.8,0,42.4,No,No,9.1,0.49,0.48,0.45,Year 2,Science,Bachelor,1
19.9,Female,25000.0,Yes,3.95,77.6,1,21.6,No,No,4.6,0.56,0.68,0.72,Year 2,Business,Bachelor,0
19.0,Male,25000.0,Yes,4.02,83.6,0,23.0,No,No,4.9,2.08,1.88,1.88,Year 1,Arts,Master,1
20.4,Female,42824.0,Yes,6.1,68.6,0,42.9,No,Yes,3.6,4.0,3.43,3.43,Year 1,Engineering,Master,0
20.9,Female,57858.0,No,3.56,88.4,2,24.3,No,No,4.6,2.53,2.73,2.82,Year 3,Business,Bachelor,0
